IPO Date,Symbol,Company Name,IPO Price,Current,Return,Market Cap,Year,Industry,Price_1W,Price_1M,Price_6M,Price_1Y
2019-07-18,IHRT,"iHeartMedia, Inc.",17.0,1.06,-93.77,161.0,2019,Broadcasting,15.619999885559082,13.25,17.100000381469727,8.859999656677246
2019-07-18,MIRM,"Mirum Pharmaceuticals, Inc.",15.0,44.12,193.07,2180.0,2019,Biotechnology,13.779999732971191,13.050000190734863,18.0,20.170000076293945
2019-07-18,OBDC,Blue Owl Capital Corporation,15.3,13.84,-8.95,7070.0,2019,Asset Management,8.413013458251953,8.472452163696289,9.393054962158203,7.497835159301758
2019-07-18,PHR,"Phreesia, Inc.",17.0,25.24,49.41,1480.0,2019,Health Information Services,24.799999237060547,26.670000076293945,25.8799991607666,29.170000076293945
2019-07-17,DOYU,DouYu International Holdings Limited,11.5,7.62,-33.74,229.96,2019,Internet Content & Information,18.78989028930664,16.026670455932617,17.24248695373535,22.197858810424805
2019-07-02,RMBI,"Richmond Mutual Bancorporation, Inc.",10.0,14.21,43.0,136.75,2019,Banks - Regional,11.064580917358398,10.843289375305176,13.056206703186035,9.072224617004395
2019-06-28,REAL,"The RealReal, Inc.",20.0,6.43,-67.7,727.19,2019,Luxury Goods,26.510000228881836,25.1200008392334,17.809999465942383,13.399999618530273
2019-06-27,ADPT,Adaptive Biotechnologies Corporation,20.0,10.02,-49.9,1520.0,2019,Biotechnology,39.15999984741211,39.66999816894531,30.0,46.290000915527344
2019-06-27,BBIO,"BridgeBio Pharma, Inc.",17.0,38.14,122.82,7240.0,2019,Biotechnology,28.610000610351562,28.3700008392334,45.5,33.20000076293945
2019-06-26,CMBM,Cambium Networks Corporation,12.0,0.45,-96.25,12.71,2019,Communication Equipment,9.479999542236328,9.979999542236328,7.710000038146973,6.800000190734863
2019-06-20,AKRO,"Akero Therapeutics, Inc.",16.0,44.92,180.19,3580.0,2019,Biotechnology,18.559999465942383,20.780000686645508,19.09000015258789,26.760000228881836
2019-06-20,GO,Grocery Outlet Holding Corp.,22.0,16.3,-25.55,1600.0,2019,Grocery Stores,32.709999084472656,37.650001525878906,31.209999084472656,35.02000045776367
2019-06-20,PSNL,"Personalis, Inc.",17.0,4.26,-74.71,375.56,2019,Diagnostics & Research,27.93000030517578,22.420000076293945,10.260000228881836,12.449999809265137
2019-06-19,STOK,"Stoke Therapeutics, Inc.",18.0,9.71,-46.11,530.14,2019,Biotechnology,26.40999984741211,23.450000762939453,24.979999542236328,23.200000762939453
2019-06-14,CHWY,"Chewy, Inc.",22.0,37.85,72.27,15650.0,2019,Internet Retail,32.279998779296875,33.09000015258789,26.8799991607666,48.130001068115234
2019-06-13,FVRR,Fiverr International Ltd.,21.0,26.24,26.95,942.26,2019,Internet Content & Information,28.030000686645508,23.479999542236328,21.540000915527344,60.08000183105469
2019-06-12,CRWD,"CrowdStrike Holdings, Inc.",34.0,443.47,,109920.0,2019,Software - Infrastructure,77.22000122070312,73.5,49.0,95.04000091552734
2019-06-07,RVLV,"Revolve Group, Inc.",18.0,19.12,8.17,1360.0,2019,Internet Retail,42.0099983215332,37.29999923706055,17.59000015258789,17.459999084472656
2019-06-06,GOTU,Gaotu Techedu Inc.,10.5,3.4,-68.1,838.3,2019,Education & Training Services,9.5600004196167,10.600000381469727,18.170000076293945,40.52000045776367
2019-05-23,BCYC,Bicycle Therapeutics plc,14.0,9.08,-35.14,628.36,2019,Biotechnology,11.930000305175781,11.640000343322754,9.680000305175781,15.399999618530273
2019-05-23,IDYA,"IDEAYA Biosciences, Inc.",10.0,20.5,108.3,1790.0,2019,Biotechnology,11.539999961853027,9.579999923706055,8.199999809265137,6.989999771118164
2019-05-17,AVTR,"Avantor, Inc.",14.0,12.64,-9.43,8610.0,2019,Medical Instruments & Supplies,17.31999969482422,18.6200008392334,15.609999656677246,17.860000610351562
2019-05-17,FSLY,"Fastly, Inc.",16.0,5.8,-63.38,839.18,2019,Software - Application,21.5,19.280000686645508,20.790000915527344,39.5
2019-05-15,PSTL,"Postal Realty Trust, Inc.",17.0,12.66,-25.12,387.14,2019,REIT - Office,11.973570823669434,10.793380737304688,11.777429580688477,11.154562950134277
2019-05-14,APLT,"Applied Therapeutics, Inc.",10.0,0.44,-95.4,61.98,2019,Biotechnology,10.050000190734863,9.760000228881836,14.920000076293945,44.25
2019-05-10,JFIN,Jiayin Group Inc.,10.5,12.43,17.43,663.38,2019,Internet Content & Information,11.088834762573242,8.634681701660156,6.730454444885254,1.7129826545715332
2019-05-10,SONM,"Sonim Technologies, Inc.",11.0,1.43,-86.73,9.04,2019,Communication Equipment,1135.0,1713.0,229.0,101.0
2019-05-10,UBER,"Uber Technologies, Inc.",45.0,85.42,90.27,178640.0,2019,Software - Application,41.90999984741211,42.61000061035156,26.940000534057617,32.790000915527344
2019-05-09,MEC,"Mayville Engineering Company, Inc.",17.0,13.34,-21.24,272.4,2019,Metal Fabrication,16.950000762939453,14.359999656677246,9.789999961853027,6.130000114440918
2019-05-09,NXTC,"NextCure, Inc.",15.0,0.45,-96.87,12.58,2019,Biotechnology,20.18000030517578,16.56999969482422,92.22000122070312,37.97999954223633
2019-05-09,QNCX,"Quince Therapeutics, Inc.",17.0,1.09,-93.77,47.96,2019,Biotechnology,25.149999618530273,24.969999313354492,21.030000686645508,46.04999923706055
2019-05-09,SPFI,"South Plains Financial, Inc.",17.5,33.84,95.94,549.41,2019,Banks - Regional,16.395401000976562,15.957221031188965,15.655274391174316,11.89195442199707
2019-05-08,PSN,Parsons Corporation,27.0,61.13,126.48,6530.0,2019,Information Technology Services,32.45000076293945,32.38999938964844,36.70000076293945,37.56999969482422
2019-05-07,TRVI,"Trevi Therapeutics, Inc.",10.0,6.92,-32.5,669.04,2019,Biotechnology,8.899999618530273,9.40999984741211,2.9800000190734863,2.6500000953674316
2019-05-03,RRBI,"Red River Bancshares, Inc.",45.0,54.5,21.11,369.38,2019,Banks - Regional,49.157474517822266,47.43333435058594,41.99936294555664,36.66951370239258
2019-05-03,YJ,Yunji Inc.,11.0,1.74,-85.23,8.58,2019,Internet Retail,482.79998779296875,440.0,205.60000610351562,152.39999389648438
2019-05-02,BYND,"Beyond Meat, Inc.",25.0,2.57,-89.8,196.3,2019,Packaged Foods,68.2699966430664,104.12000274658203,81.98999786376953,91.52999877929688
2019-05-02,SY,So-Young International Inc.,13.8,0.85,-93.96,85.47,2019,Health Information Services,17.339563369750977,15.168682098388672,10.368929862976074,9.233110427856445
2019-05-02,TMDX,"TransMedics Group, Inc.",16.0,92.21,486.56,3120.0,2019,Medical Devices,25.190000534057617,27.190000534057617,17.989999771118164,16.59000015258789
2019-04-30,WAFU,Wah Fu Education Group Limited,5.0,1.41,-71.92,6.2,2019,Education & Training Services,3.950000047683716,2.859999895095825,2.7699999809265137,1.6770000457763672
2019-04-18,HOOK,HOOKIPA Pharma Inc.,14.0,1.25,-91.07,15.68,2019,Biotechnology,141.5,116.69999694824219,71.30000305175781,80.5
2019-04-18,PINS,"Pinterest, Inc.",19.0,27.48,45.26,18580.0,2019,Internet Content & Information,28.799999237060547,26.700000762939453,25.56999969482422,17.450000762939453
2019-04-18,ZM,Zoom Communications Inc.,36.0,78.23,120.0,23880.0,2019,Software - Application,65.0,89.9800033569336,71.11000061035156,150.05999755859375
2019-04-17,BWAY,BrainsWay Ltd.,11.0,8.71,-18.0,169.76,2019,Medical Devices,11.25,10.881999969482422,9.09000015258789,7.400000095367432
